8.627450980392157298e-01,8.181818181818183433e-01,8.333333333333332593e-01,8.222222222222224097e-01,7.849462365591398649e-01,7.924528301886791803e-01,4.084507042253522346e-01,1.265822784810133328e-02,-3.333333333333333703e-01,-2.173913043478208351e-01,-1.122448979591830209e-01,2.189781021897800883e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999778e-01,-6.999999999999999556e-01,-1.000000000000000000e+00,-5.000000000000000000e-01
7.843137254901959565e-01,7.272727272727275150e-01,7.380952380952381375e-01,9.111111111111112049e-01,8.709677419354840966e-01,8.301886792452829456e-01,8.309859154929577496e-01,4.683544303797468888e-01,-1.182795698924732353e-01,-1.086956521738358106e-02,-1.020408163265429380e-02,2.627737226277346849e-01,-5.263157894736836262e-02,-2.999999999999999334e-01,-8.000000000000000444e-01,-2.666666666666666075e-01,-6.000000000000000888e-01,-1.000000000000000000e+00,0.000000000000000000e+00
6.470588235294116863e-01,6.818181818181818787e-01,7.857142857142855874e-01,8.888888888888890616e-01,8.494623655913980942e-01,8.490566037735848282e-01,7.183098591549297307e-01,4.177215189873417778e-01,2.473118279569892497e-01,2.173913043478847840e-02,1.122448979591830209e-01,3.430656934306561823e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-9.999999999999997780e-02,-7.333333333333332815e-01,-6.500000000000000222e-01,-9.999996727272667529e-01,2.500000000000000000e-01
7.254901960784314596e-01,7.500000000000002220e-01,8.333333333333332593e-01,9.333333333333333481e-01,9.139784946236561014e-01,9.056603773584904760e-01,9.154929577464787638e-01,4.683544303797468888e-01,7.526881720430100842e-02,3.260869565217916488e-02,1.224489795918337620e-01,3.503649635036474308e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-5.999999999999999778e-01,-6.333333333333333037e-01,-8.000000000000000444e-01,-1.000000000000000000e+00,-5.000000000000000000e-01
7.647058823529411242e-01,7.954545454545456362e-01,8.809523809523809312e-01,8.666666666666666963e-01,8.709677419354840966e-01,8.679245283018867108e-01,5.492957746478872583e-01,1.898734177215191110e-01,3.225806451612900361e-02,-1.086956521739068648e-01,-1.020408163265322798e-01,1.678832116788306905e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-5.000000000000000000e-01,-5.666666666666666519e-01,-5.500000000000000444e-01,-1.000000000000000000e+00,5.000000000000000000e-01
6.078431372549020217e-01,6.136363636363637575e-01,6.190476190476190688e-01,7.777777777777779011e-01,4.838709677419356092e-01,4.150943396226414173e-01,2.394366197183097622e-01,-3.164556962025315556e-01,-4.623655913978494958e-01,-1.195652173912975513e-01,-1.326530612244916085e-01,1.386861313868621437e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.333333333333332593e-01,-2.500000000000000000e-01,-9.999996727272667529e-01,-2.500000000000000000e-01
5.882352941176469674e-01,5.454545454545456362e-01,5.476190476190476719e-01,3.777777777777777679e-01,3.978494623655915996e-01,4.716981132075470651e-01,-4.225352112676050709e-02,-3.670886075949366667e-01,-4.623655913978494958e-01,-8.695652173912549188e-02,1.020408163265074108e-02,3.065693430656928342e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.666666666666666519e-01,-4.499999999999999556e-01,-1.000000000000000000e+00,-5.000000000000000000e-01
6.078431372549020217e-01,5.909090909090910504e-01,6.190476190476190688e-01,4.666666666666667851e-01,4.193548387096776020e-01,4.339622641509432999e-01,4.225352112676050709e-02,-4.177215189873417778e-01,-5.483870967741936164e-01,1.086956521739779191e-02,8.163265306122369225e-02,3.576642335766386793e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.333333333333333037e-01,-5.500000000000000444e-01,-1.000000000000000000e+00,-7.500000000000000000e-01
6.470588235294116863e-01,5.909090909090910504e-01,5.714285714285713969e-01,5.555555555555555802e-01,4.623655913978496068e-01,4.339622641509432999e-01,1.408450704225350236e-02,-3.164556962025315556e-01,-5.698924731182796188e-01,8.695652173913259730e-02,1.632653061224473845e-01,4.160583941605828784e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-6.000000000000000888e-01,-1.000000000000000000e+00,-7.500000000000000000e-01
6.470588235294116863e-01,5.909090909090910504e-01,6.190476190476190688e-01,6.666666666666667407e-01,6.344086021505378481e-01,6.037735849056603543e-01,2.394366197183097622e-01,-1.265822784810133328e-02,-1.397849462365592377e-01,6.521739130435122433e-02,1.530612244897930907e-01,3.868613138686143316e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.333333333333333259e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,-5.000000000000000000e-01
6.078431372549020217e-01,5.909090909090910504e-01,6.190476190476190688e-01,7.555555555555555358e-01,7.204301075268818577e-01,6.981132075471697673e-01,4.929577464788732488e-01,2.151898734177215555e-01,5.376344086021500601e-02,-1.086956521738358106e-02,8.163265306122369225e-02,3.430656934306561823e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.333333333333333259e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.862745098039215730e-01,6.590909090909091717e-01,7.142857142857141906e-01,8.222222222222224097e-01,7.849462365591398649e-01,7.735849056603772977e-01,6.338028169014082724e-01,3.164556962025317777e-01,9.677419354838701082e-02,-9.782608695651617836e-02,2.040816326530503488e-02,3.065693430656928342e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-9.999999999999997780e-02,-5.999999999999999778e-01,-6.000000000000000888e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
7.843137254901959565e-01,7.727272727272729291e-01,7.857142857142855874e-01,8.444444444444445530e-01,8.494623655913980942e-01,8.490566037735848282e-01,6.338028169014082724e-01,2.405063291139240000e-01,-1.827956989247312425e-01,-7.608695652173480539e-02,2.040816326530503488e-02,3.065693430656928342e-01,-1.578947368421051989e-01,-2.999999999999999334e-01,-5.999999999999999778e-01,-3.666666666666666963e-01,-5.500000000000000444e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
7.254901960784314596e-01,7.272727272727275150e-01,7.857142857142855874e-01,8.666666666666666963e-01,8.494623655913980942e-01,8.490566037735848282e-01,5.774647887323942630e-01,3.164556962025317777e-01,1.612903225806452401e-01,-4.347826086955564051e-02,6.122448979591510465e-02,3.430656934306561823e-01,-5.263157894736836262e-02,-1.999999999999999556e-01,-3.999999999999999112e-01,-4.000000000000000222e-01,-6.000000000000000888e-01,-1.000000000000000000e+00,-7.500000000000000000e-01
6.470588235294116863e-01,6.818181818181818787e-01,7.857142857142855874e-01,8.666666666666666963e-01,8.924731182795700990e-01,8.490566037735848282e-01,8.309859154929577496e-01,5.696202531645571110e-01,2.903225806451612545e-01,2.173913043478847840e-02,1.224489795918337620e-01,3.722627737226282818e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-9.999999999999997780e-02,-2.999999999999999334e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00
7.254901960784314596e-01,6.818181818181818787e-01,7.857142857142855874e-01,9.111111111111112049e-01,9.139784946236561014e-01,9.056603773584904760e-01,8.309859154929577496e-01,5.949367088607593335e-01,2.903225806451612545e-01,-3.260869565216495403e-02,5.102040816326081085e-02,3.138686131386840827e-01,-5.263157894736836262e-02,-1.999999999999999556e-01,-1.000000000000000000e+00,-4.666666666666666741e-01,-6.500000000000000222e-01,-9.999924727271358726e-01,7.500000000000000000e-01
7.843137254901959565e-01,8.181818181818183433e-01,8.809523809523809312e-01,8.888888888888890616e-01,8.709677419354840966e-01,8.490566037735848282e-01,7.183098591549297307e-01,2.658227848101266666e-01,-1.612903225806451291e-01,-1.304347826086882378e-01,-4.081632653061362248e-02,2.554744525547434364e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-9.000000000000000222e-01,-5.666666666666666519e-01,-6.000000000000000888e-01,-9.999908363634697483e-01,0.000000000000000000e+00
7.647058823529411242e-01,7.954545454545456362e-01,8.809523809523809312e-01,8.888888888888890616e-01,8.924731182795700990e-01,9.056603773584904760e-01,7.183098591549297307e-01,3.417721518987342222e-01,-1.075268817204300120e-02,-2.499999999999928946e-01,-1.632653061224509372e-01,1.678832116788306905e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-3.999999999999999112e-01,-4.333333333333333481e-01,-6.999999999999999556e-01,-1.000000000000000000e+00,0.000000000000000000e+00
7.450980392156862919e-01,7.727272727272729291e-01,8.333333333333332593e-01,8.666666666666666963e-01,6.989247311827958553e-01,6.037735849056603543e-01,7.464788732394367354e-01,-8.860759493670888887e-02,-4.193548387096774910e-01,-2.391304347826022081e-01,-1.530612244897966434e-01,1.751824817518219390e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-1.999999999999999556e-01,-6.666666666666666297e-01,-6.000000000000000888e-01,-1.000000000000000000e+00,0.000000000000000000e+00
6.078431372549020217e-01,5.909090909090910504e-01,6.190476190476190688e-01,8.888888888888890616e-01,7.634408602150538625e-01,7.547169811320754151e-01,9.154929577464787638e-01,3.924050632911393333e-01,5.376344086021500601e-02,-3.260869565216495403e-02,-6.122448979592221008e-02,1.824817518248167403e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-8.000000000000000444e-01,-4.666666666666666741e-01,-6.000000000000000888e-01,-9.999849454542717453e-01,2.500000000000000000e-01
6.078431372549020217e-01,6.136363636363637575e-01,6.666666666666667407e-01,7.111111111111112493e-01,6.344086021505378481e-01,5.471698113207547065e-01,7.183098591549297307e-01,8.860759493670888887e-02,-4.193548387096774910e-01,1.413043478260931352e-01,2.142857142857117481e-01,4.014598540145968286e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.999999999999999556e-01,-6.500000000000000222e-01,-1.000000000000000000e+00,-7.500000000000000000e-01
5.686274509803921351e-01,5.909090909090910504e-01,6.904761904761904656e-01,7.777777777777779011e-01,7.419354838709678601e-01,7.169811320754716499e-01,6.338028169014082724e-01,2.911392405063291111e-01,5.376344086021500601e-02,9.782608695653038922e-02,1.020408163265287271e-01,2.700729927007294862e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-5.999999999999999778e-01,-3.333333333333332593e-01,-4.499999999999999556e-01,-9.999947636362683800e-01,2.500000000000000000e-01
5.098039215686274161e-01,5.454545454545456362e-01,6.904761904761904656e-01,8.222222222222224097e-01,7.849462365591398649e-01,7.735849056603772977e-01,7.464788732394367354e-01,4.683544303797468888e-01,2.903225806451612545e-01,-1.847826086956487757e-01,-7.142857142857295116e-02,2.189781021897800883e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-5.000000000000000000e-01,-6.666666666666666297e-01,-5.500000000000000444e-01,-1.000000000000000000e+00,7.500000000000000000e-01
4.313725490196078649e-01,5.000000000000002220e-01,6.666666666666667407e-01,8.666666666666666963e-01,7.634408602150538625e-01,6.792452830188678847e-01,1.000000000000000222e+00,6.455696202531646666e-01,3.548387096774194838e-01,-2.065217391304301486e-01,-1.836734693877559721e-01,1.167883211678812927e-01,-5.263157894736836262e-02,-1.999999999999999556e-01,-8.000000000000000444e-01,-7.333333333333332815e-01,-7.500000000000000000e-01,-9.999744727268086164e-01,1.000000000000000000e+00
6.078431372549020217e-01,5.681818181818183433e-01,5.714285714285713969e-01,7.555555555555555358e-01,6.989247311827958553e-01,6.415094339622641195e-01,8.873239436619717591e-01,3.417721518987342222e-01,-2.688172043010752521e-01,-2.282608695652115216e-01,-1.734693877551052310e-01,1.313868613138673425e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-2.999999999999999334e-01,-7.333333333333332815e-01,-6.500000000000000222e-01,-1.000000000000000000e+00,-2.500000000000000000e-01
5.686274509803921351e-01,5.454545454545456362e-01,6.190476190476190688e-01,8.000000000000000444e-01,6.989247311827958553e-01,6.603773584905660021e-01,8.028169014084507449e-01,2.405063291139240000e-01,-1.182795698924732353e-01,-1.413043478260789243e-01,-3.061224489795932868e-02,2.700729927007294862e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.999999999999999556e-01,-6.500000000000000222e-01,-1.000000000000000000e+00,5.000000000000000000e-01
6.470588235294116863e-01,6.363636363636364646e-01,6.666666666666667407e-01,7.555555555555555358e-01,7.204301075268818577e-01,6.792452830188678847e-01,8.028169014084507449e-01,2.151898734177215555e-01,-2.258064516129032473e-01,4.347826086956985137e-02,5.102040816326081085e-02,2.992700729927015857e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-2.999999999999999334e-01,-6.666666666666666297e-01,-7.500000000000000000e-01,-1.000000000000000000e+00,5.000000000000000000e-01
4.705882352941175295e-01,5.000000000000002220e-01,5.714285714285713969e-01,6.666666666666667407e-01,5.698924731182796188e-01,5.283018867924528239e-01,5.492957746478872583e-01,-1.265822784810133328e-02,-2.043010752688172449e-01,1.739130434782651946e-01,2.551020408163253705e-01,4.598540145985374750e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999778e-01,-4.499999999999999556e-01,-9.999993454545335059e-01,1.000000000000000000e+00
3.921568627450979783e-01,4.090909090909091717e-01,5.238095238095237249e-01,7.333333333333333925e-01,6.989247311827958553e-01,7.169811320754716499e-01,8.873239436619717591e-01,7.974683544303797778e-01,7.204301075268817467e-01,8.695652173913259730e-02,9.183673469387798605e-02,3.503649635036474308e-01,-5.263157894736836262e-02,-2.999999999999999334e-01,-8.000000000000000444e-01,-2.999999999999999334e-01,-3.000000000000000444e-01,-9.999057454528317290e-01,1.000000000000000000e+00
3.725490196078431460e-01,3.863636363636364646e-01,4.761904761904760530e-01,6.222222222222222321e-01,6.129032258064518457e-01,6.603773584905660021e-01,8.873239436619717591e-01,6.202531645569620000e-01,4.193548387096774910e-01,1.630434782608745081e-01,1.938775510204067132e-01,4.014598540145968286e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-5.000000000000000000e-01,-6.999999999999999556e-01,-6.000000000000000888e-01,-1.000000000000000000e+00,7.500000000000000000e-01
4.313725490196078649e-01,4.545454545454545858e-01,5.238095238095237249e-01,6.444444444444445974e-01,6.129032258064518457e-01,5.471698113207547065e-01,8.028169014084507449e-01,4.177215189873417778e-01,1.182795698924732353e-01,3.804347826087024487e-01,4.183673469387763078e-01,5.328467153284677238e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.666666666666666741e-01,-6.500000000000000222e-01,-1.000000000000000000e+00,5.000000000000000000e-01
2.941176470588235947e-01,3.636363636363637575e-01,5.238095238095237249e-01,6.444444444444445974e-01,6.129032258064518457e-01,5.283018867924528239e-01,8.873239436619717591e-01,6.708860759493668890e-01,2.473118279569892497e-01,3.478260869565303892e-01,3.265306122448983217e-01,4.598540145985374750e-01,-5.263157894736836262e-02,-9.999999999999997780e-02,-3.999999999999999112e-01,-5.999999999999999778e-01,-3.499999999999999778e-01,-9.999901818180032542e-01,1.000000000000000000e+00
2.941176470588235947e-01,3.636363636363637575e-01,5.238095238095237249e-01,6.666666666666667407e-01,6.989247311827958553e-01,7.358490566037735325e-01,1.000000000000000222e+00,8.227848101265824443e-01,7.204301075268817467e-01,5.434782608696764328e-02,4.081632653061006977e-02,2.919708029197067845e-01,-5.263157894736836262e-02,-5.000000000000000000e-01,-8.000000000000000444e-01,-2.999999999999999334e-01,-2.500000000000000000e-01,-9.999145818166287336e-01,1.000000000000000000e+00
5.686274509803921351e-01,5.000000000000002220e-01,5.238095238095237249e-01,7.777777777777779011e-01,7.204301075268818577e-01,7.169811320754716499e-01,8.028169014084507449e-01,5.443037974683544444e-01,2.688172043010752521e-01,-1.304347826086882378e-01,-3.061224489795932868e-02,2.627737226277346849e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-2.999999999999999334e-01,-5.999999999999999778e-01,-6.000000000000000888e-01,-1.000000000000000000e+00,-2.500000000000000000e-01
7.254901960784314596e-01,7.272727272727275150e-01,7.380952380952381375e-01,8.444444444444445530e-01,7.204301075268818577e-01,5.849056603773584717e-01,8.309859154929577496e-01,1.645569620253164445e-01,-4.408602150537634934e-01,-2.065217391304301486e-01,-1.122448979591830209e-01,2.043795620437940386e-01,-5.263157894736836262e-02,-2.999999999999999334e-01,-8.000000000000000444e-01,-5.666666666666666519e-01,-6.500000000000000222e-01,-1.000000000000000000e+00,-2.500000000000000000e-01
5.882352941176469674e-01,5.681818181818183433e-01,6.190476190476190688e-01,5.777777777777779455e-01,5.483870967741936164e-01,5.849056603773584717e-01,1.549295774647887480e-01,-1.139240506329113334e-01,-2.258064516129032473e-01,-7.608695652173480539e-02,-2.040816326530503488e-02,2.773722627737207347e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.666666666666666519e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,-5.000000000000000000e-01
5.098039215686274161e-01,4.545454545454545858e-01,4.761904761904760530e-01,5.777777777777779455e-01,4.408602150537636044e-01,3.396226415094338869e-01,5.492957746478872583e-01,-8.860759493670888887e-02,-5.483870967741936164e-01,6.521739130435122433e-02,1.428571428571423496e-01,3.722627737226282818e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-5.500000000000000444e-01,-1.000000000000000000e+00,-2.500000000000000000e-01
5.294117647058822484e-01,4.772727272727272929e-01,5.000000000000000000e-01,6.222222222222222321e-01,5.913978494623656212e-01,5.849056603773584717e-01,6.338028169014082724e-01,2.151898734177215555e-01,-2.258064516129032473e-01,1.739130434782651946e-01,2.551020408163253705e-01,4.598540145985374750e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.333333333333332815e-01,-7.500000000000000000e-01,-1.000000000000000000e+00,-5.000000000000000000e-01
5.490196078431373028e-01,5.000000000000002220e-01,5.238095238095237249e-01,6.666666666666667407e-01,6.559139784946238505e-01,6.415094339622641195e-01,7.183098591549297307e-01,3.924050632911393333e-01,-1.612903225806451291e-01,1.847826086956558811e-01,2.551020408163253705e-01,4.525547445255462264e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.999999999999999556e-01,-6.999999999999999556e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.470588235294116863e-01,5.909090909090910504e-01,5.714285714285713969e-01,7.333333333333333925e-01,6.774193548387098529e-01,6.603773584905660021e-01,8.028169014084507449e-01,2.405063291139240000e-01,-2.688172043010752521e-01,3.260869565217916488e-02,6.122448979591510465e-02,2.992700729927015857e-01,-5.263157894736836262e-02,0.000000000000000000e+00,-9.999999999999997780e-02,-8.000000000000000444e-01,-7.500000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.882352941176469674e-01,5.681818181818183433e-01,6.190476190476190688e-01,8.444444444444445530e-01,8.064516129032258673e-01,6.981132075471697673e-01,1.000000000000000222e+00,6.202531645569620000e-01,3.333333333333332593e-01,-1.739130434782509838e-01,-2.244897959183695946e-01,1.459854014598604977e-02,-5.263157894736836262e-02,-2.999999999999999334e-01,-1.000000000000000000e+00,-6.666666666666666297e-01,-7.500000000000000000e-01,-1.000000000000000000e+00,2.500000000000000000e-01
5.686274509803921351e-01,5.454545454545456362e-01,5.714285714285713969e-01,8.444444444444445530e-01,5.913978494623656212e-01,3.018867924528301216e-01,1.000000000000000222e+00,2.151898734177215555e-01,-5.053763440860215006e-01,-3.913043478260789243e-01,-5.204081632653085876e-01,-1.386861313868621437e-01,-5.263157894736836262e-02,-3.999999999999999112e-01,-1.000000000000000000e+00,1.999999999999999556e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00
4.313725490196078649e-01,3.636363636363637575e-01,3.571428571428572063e-01,4.666666666666667851e-01,2.258064516129033583e-01,2.641509433962263564e-01,2.957746478873237717e-01,-4.177215189873417778e-01,-5.913978494623656212e-01,-8.695652173912549188e-02,-5.102040816326791628e-02,1.751824817518219390e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.666666666666666741e-01,-3.000000000000000444e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.078431372549020217e-01,5.000000000000002220e-01,4.523809523809523281e-01,6.666666666666667407e-01,5.268817204301076140e-01,4.905660377358490587e-01,4.647887323943662441e-01,-1.265822784810133328e-02,-3.763440860215053752e-01,-4.347826086955564051e-02,5.102040816326081085e-02,3.211678832116788840e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.333333333333333259e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,-5.000000000000000000e-01
5.294117647058822484e-01,5.000000000000002220e-01,5.714285714285713969e-01,8.000000000000000444e-01,7.419354838709678601e-01,6.792452830188678847e-01,8.028169014084507449e-01,5.189873417721517779e-01,3.763440860215054862e-01,5.434782608696764328e-02,1.326530612244880558e-01,3.941605839416055801e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.333333333333333481e-01,-4.499999999999999556e-01,-1.000000000000000000e+00,7.500000000000000000e-01
5.294117647058822484e-01,5.909090909090910504e-01,7.380952380952381375e-01,8.666666666666666963e-01,7.849462365591398649e-01,6.603773584905660021e-01,1.000000000000000222e+00,5.949367088607593335e-01,1.397849462365592377e-01,-1.086956521738358106e-02,8.163265306122369225e-02,3.284671532846701325e-01,-5.263157894736836262e-02,-2.999999999999999334e-01,-9.000000000000000222e-01,-3.333333333333332593e-01,-3.499999999999999778e-01,-9.999747999995418635e-01,1.000000000000000000e+00
5.490196078431373028e-01,5.909090909090910504e-01,7.142857142857141906e-01,8.444444444444445530e-01,8.279569892473118697e-01,7.735849056603772977e-01,8.873239436619717591e-01,6.708860759493668890e-01,3.333333333333332593e-01,-1.630434782608602973e-01,-7.142857142857295116e-02,2.335766423357661381e-01,-5.263157894736836262e-02,-1.999999999999999556e-01,-5.000000000000000000e-01,-5.999999999999999778e-01,-4.000000000000000222e-01,-9.999918181816693785e-01,5.000000000000000000e-01
4.705882352941175295e-01,5.000000000000002220e-01,5.714285714285713969e-01,6.444444444444445974e-01,5.698924731182796188e-01,5.660377358490565891e-01,5.492957746478872583e-01,3.797468354430377779e-02,-1.182795698924732353e-01,-1.304347826086882378e-01,-4.081632653061362248e-02,2.627737226277346849e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.999999999999999556e-01,-6.999999999999999556e-01,-1.000000000000000000e+00,-7.500000000000000000e-01
4.705882352941175295e-01,5.000000000000002220e-01,5.714285714285713969e-01,6.000000000000000888e-01,5.913978494623656212e-01,6.037735849056603543e-01,4.647887323943662441e-01,2.151898734177215555e-01,-1.182795698924732353e-01,-5.434782608695343242e-02,5.102040816326081085e-02,3.138686131386840827e-01,-5.263157894736836262e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.333333333333332593e-01,-8.500000000000000888e-01,-1.000000000000000000e+00,2.500000000000000000e-01
